Fuel Type Code,Station Name,Street Address,Intersection Directions,Municipality,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,331 Elmora,331 Elmora Ave,,Elizabeth,NJ,7208,,917-274-7217,E,,Public,24 hours daily,,,,,,4,,,EVIUM,https://www.eviumcharging.com,GPS,40.6667296,-74.2337588,8/26/2026,376537,2026-08-26 04:57:23 UTC,,,,1/28/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"One Holtec Drive Group, LLC",1 Holtec Dr suite g100,,Marlton,NJ,8053,,949-945-2000,E,,Public,24 hours daily,,,,,,4,,,EVGATEWAY,https://evgateway.com,GPS,39.9019303,-74.9369118,8/26/2026,376592,2026-08-26 04:57:10 UTC,,,,1/28/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,The Cove at Riverwinds,370 Grove Ave,,West Deptford,NJ,8086,,949-945-2000,E,,Public,24 hours daily,,,,,,6,,,EVGATEWAY,https://evgateway.com,GPS,39.8515775,-75.188736,8/26/2026,376605,2026-08-26 04:56:15 UTC,,,,1/28/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ESSEX COUNTY RIKER HILL DC1,276 Beaufort Ave,,Livingston,NJ,7039,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.81021,-74.32722,8/26/2026,377454,2026-08-26 02:50:38 UTC,,,,1/30/2025,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Kenvue Brands LLC,1 Kenvue Way,,Summit,NJ,7901,,888-998-2546,E,,Public,24 hours daily,,,,,,28,,,Blink Network,https://blinkcharging.com,GPS,40.71019496,-74.3438812,8/26/2026,377527,2026-08-26 00:47:46 UTC,,,,3/9/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,L709 EXPP PL,100 Bloomfield Avenue,,Verona,NJ,7044,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,40.825886,-74.232465,8/26/2026,378060,2026-08-26 02:43:41 UTC,,,,2/6/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Paul Miller Toyota Service Center,189 Route 46 E,,Parsippany,NJ,7054,,888-717-4544,E,,Public,24 hours daily,,,,,,,2,,CHARGESMART_EV,https://chargesmartev.com,GPS,40.858063,-74.354888,8/26/2026,378093,2026-08-26 04:51:28 UTC,,,,2/6/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Clinton Honda,1511 US-22,,Annadale,NJ,8801,,888-998-2546,E,,Public,24 hours daily,,,,,,,4,,Blink Network,https://blinkcharging.com,GPS,40.642256,-74.862372,8/26/2026,378884,2026-08-26 00:10:47 UTC,,,,2/1/2024,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Kenvue Brands,199 Grandview Road,,Montgomery,NJ,8558,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,https://blinkcharging.com,GPS,40.432503,-74.704758,8/26/2026,379717,2026-08-26 00:17:14 UTC,,,,3/9/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Clinton Acura,1756 New Jersey 31,,Clinton,NJ,8809,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,40.65474,-74.911116,8/26/2026,380226,2026-08-26 00:21:11 UTC,,,,2/7/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,210 Moore LLC,217 Moore Street,,Hackensack,NJ,7601,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,40.884627,-74.040815,8/26/2026,380604,2026-08-26 00:25:45 UTC,,,,10/11/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Copperwood in Princeton,300 Bunn Drive,,Princeton,NJ,8540,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,40.3756515,-74.6542584,8/26/2026,381343,2026-08-26 00:30:59 UTC,,,,6/22/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Ciocca Chevrolet of Flemington,211 U.S. 202,,Flemington,NJ,8822,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,40.48615117,-74.86413346,8/26/2026,382572,2026-08-26 00:43:52 UTC,,,,2/7/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Route 22 Honda,1480 North Broad Street,,Hillside,NJ,7205,,888-998-2546,E,,Public,Mon: 7:00am-5:00pm; Tue: 7:00am-5:00pm; Wed: 7:00am-5:00pm; Thu: 7:00am-5:00pm; Fri: 7:00am-5:00pm; Sat: 8:00am-3:00pm; Sun: 12:00am-12:00am,,,,,,1,2,,Blink Network,https://blinkcharging.com,GPS,40.69947361,-74.21554438,8/26/2026,382793,2026-08-26 00:45:22 UTC,,,,12/13/2023,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Latitude East Owner, LLC",389-399 Interpace Parkway,,Parsippany,NJ,7054,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,https://blinkcharging.com,GPS,40.8704879,-74.4517853,8/26/2026,383313,2026-08-26 00:51:19 UTC,,,,12/5/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Raising Canes - Store 1001,5241 New Jersey 42,,Washington Township,NJ,8012,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,39.75354538,-75.04735609,8/26/2026,383656,2026-08-26 00:54:26 UTC,,,,2/6/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Garden Homes - Metro Park Associates,33 S Wood Ave,,Iselin,NJ,8830,,855-885-9571,E,,Public,24 hours daily,,,,,,6,,,OpConnect,https://opconnect-ev.com,GPS,40.5650203,-74.3288045,8/26/2026,383731,2026-08-26 03:46:39 UTC,,,,2/7/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Garden Homes - Lakeside at Briant Park,103 Briant Park Dr.,,Springfield,NJ,7081,,855-885-9571,E,,Public,24 hours daily,,,,,,4,,,OpConnect,https://opconnect-ev.com,GPS,40.7155434,-74.3328877,8/26/2026,383733,2026-08-26 03:46:39 UTC,,,,2/7/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DG 1 DESIGNER 2,11 Executive Ave,,Edison,NJ,8817,,888-758-4389,E,,Public,Mon: 6:00am-5:00pm; Tue: 6:00am-5:00pm; Wed: 6:00am-5:00pm; Thu: 6:00am-5:00pm; Fri: 6:00am-5:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.496034,-74.371024,8/26/2026,383803,2026-08-26 02:42:58 UTC,,,,2/8/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DG 1 DESIGNER 1,11 Executive Ave,,Edison,NJ,8817,,888-758-4389,E,,Public,Mon: 6:00am-5:00pm; Tue: 6:00am-5:00pm; Wed: 6:00am-5:00pm; Thu: 6:00am-5:00pm; Fri: 6:00am-5:00pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.496051,-74.371024,8/26/2026,383807,2026-08-26 02:48:16 UTC,,,,2/8/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DG 1 DESIGNER 3,11 Executive Avenue,,Edison,NJ,8817,,888-758-4389,E,,Public,Mon: 6:00am-5:00pm; Tue: 6:00am-5:00pm; Wed: 6:00am-5:00pm; Thu: 6:00am-5:00pm; Fri: 6:00am-5:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.496899,-74.372563,8/26/2026,383848,2026-08-26 02:51:11 UTC,,,,2/8/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,James Fenimore Cooper Service Plaza,1400 NJ Turnpike,"NJ Turnpike Northbound (Mile Marker 39) (between Interchanges 4 and 5, Mount Laurel, Burlington County",Mt. Laurel Township,NJ,8054,,888-557-7099,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D V,,,,,,4,,APPLEGREEN,https://www.applegreenelectric.com,GPS,39.980769,-74.887187,3/12/2026,384161,2026-03-12 20:29:51 UTC,P,,,12/26/2024,,,,,J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,$0.58 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Walt Whitman Service Plaza,700 NJ Turnpike,NJ Turnpike Northbound (Mile Marker 39) (between Interchanges 4 and 5 Mount Laurel Burlington County,Cherry Hill,NJ,8034,,877-798-3752,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D V,,,,,,8,,APPLEGREEN,https://www.applegreenelectric.com,GPS,39.886485,-75.002073,3/12/2026,384162,2026-03-12 20:29:51 UTC,P,,,12/19/2024,,,,,J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,$0.58 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Larry Doby Brookdale North Service Plaza,Garden State Pkwy,"GSP Turnpike Northbound (Mile Marker 153) (between exits 151 and 153A, Essex County",Bloomfield,NJ,7003,,888-557-7099,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D V,,,,,,2,,APPLEGREEN,https://www.applegreenelectric.com,200-9,40.839402,-74.178958,3/12/2026,384163,2026-03-12 20:29:51 UTC,P,,,12/27/2024,,,,,J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,$0.55 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Woodrow Wilson Service Plaza,75 New Jersey Turnpike,"NJ Turnpike Northbound (Mile Marker 58) (between Interchanges 7 and 7A Hamilton Township, Mercer County)",Hamilton Township,NJ,8620,,888-557-7100,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D V,,,,,,4,,APPLEGREEN,https://www.applegreenelectric.com,GPS,40.175659,-74.629991,3/12/2026,384164,2026-03-12 20:29:51 UTC,P,,,1/29/2025,,,,,J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,$0.58 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Vince Lombardi Service Plaza,116 E New Jersey Turnpike,"NJ Turnpike Bidirectional (Mile Marker 116) (Ridgefield Borough, Bergen County)",Ridgefield,NJ,7657,,888-557-7101,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D V,,,,,,8,,APPLEGREEN,https://www.applegreenelectric.com,GPS,40.822714,-74.031079,3/12/2026,384165,2026-03-12 20:29:51 UTC,P,,,1/31/2025,,,,,J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,$0.58 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,JFK Library - Piscataway Township,500 Hoes Ln,,Piscataway,NJ,8854,,866-816-7584,T,8/4/2026,TEMPORARILY UNAVAILABLE (Public),Mon: 10:00am-9:00pm; Tue: 10:00am-9:00pm; Wed: 10:00am-9:00pm; Thu: 10:00am-9:00pm; Fri: 10:00am-5:00pm; Sat: 10:00am-5:00pm; Sun: 1:00pm-5:00pm,,,,,,6,,,EV Connect,https://www.evconnect.com,GPS,40.536473,-74.471677,8/26/2026,384441,2026-08-26 03:52:58 UTC,,,,2/15/2025,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,RED BANK MARINE PARK,1 UNION ST,,Red Bank,NJ,7701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.353324,-74.065732,8/26/2026,384632,2026-08-26 02:50:32 UTC,,,,2/20/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,OR VOLVO STN 7 PRIVATE,731 US-1,NOT FOR THE PUBLIC,Edison,NJ,8817,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.51114,-74.387093,8/26/2026,384856,2026-08-26 02:11:50 UTC,,,,2/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,OR VOLVO STN 8 PRIVATE,731 US-1,NOT FOR THE PUBLIC,Edison,NJ,8817,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.511146,-74.387164,8/26/2026,384857,2026-08-26 02:11:50 UTC,,,,2/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,OR VOLVO STN 10 PRIVATE,731 US-1,NOT FOR THE PUBLIC,Edison,NJ,8817,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.511143,-74.387215,8/26/2026,384858,2026-08-26 02:11:50 UTC,,,,2/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ChargeSmart EV - Midstate Mall,300 NJ-18,,East Brunswick,NJ,8816,,888-717-4544,E,,Public,24 hours daily,,,,,,,8,,CHARGESMART_EV,https://chargesmartev.com,GPS,40.455742,-74.397759,8/26/2026,387129,2026-08-26 04:51:26 UTC,,,,3/1/2025,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ChargeSmart EV - Old Bridge Turnpike,300 NJ 18,,East Brunswick,NJ,8816,,888-717-4544,E,,Public,24 hours daily,,,,,,,8,,CHARGESMART_EV,https://chargesmartev.com,GPS,40.457264,-74.394368,8/26/2026,387130,2026-08-26 04:51:33 UTC,,,,3/1/2025,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Joyce Parking,179 Chelsea Ave,,Long Branch,NJ,7740,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,1,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,40.30103869,-73.98679428,8/26/2026,387146,2026-08-26 03:59:03 UTC,,,,3/2/2025,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SignPros,1215 Black Horse Pike,,Glendora,NJ,8029,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,39.8430586,-75.0708708,8/26/2026,387423,2026-08-26 04:15:33 UTC,,,,3/7/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Edgewater Park Weimann Field,400 Delanco Road,,Edgewater Park,NJ,8010,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://www.flo.com,GPS,40.047469,-74.916476,8/26/2026,387546,2026-08-26 04:15:33 UTC,,,,3/8/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Edgewater Park Municipal Building,400 Delanco Road,,Edgewater Park,NJ,8010,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://www.flo.com,GPS,40.046324,-74.918091,8/26/2026,387547,2026-08-26 04:15:34 UTC,,,,3/8/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Edgewater Park Memorial Field,744 Cooper Street,,Edgewater Park,NJ,8010,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://www.flo.com,GPS,40.060007,-74.913848,8/26/2026,387588,2026-08-26 04:15:34 UTC,,,,3/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Larson Ford,1150 Ocean Avenue,,Lakewood,NJ,8701,,888-717-4544,E,,Public,24 hours daily,,,,,,6,6,,CHARGESMART_EV,https://chargesmartev.com,GPS,40.082796,-74.171672,8/26/2026,387683,2026-08-26 04:50:55 UTC,,,,3/12/2025,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Paul Miller Toyota L2,189 Route 46 E,,Parsippany,NJ,7054,,888-717-4544,E,,Public,Mon: 7:00am-8:00pm; Tue: 7:00am-8:00pm; Wed: 7:00am-8:00pm; Thu: 7:00am-8:00pm; Fri: 7:00am-8:00pm; Sat: 7:00am-8:00pm,,,,,,1,,,CHARGESMART_EV,https://chargesmartev.com,GPS,40.857784,-74.355254,8/26/2026,387685,2026-08-26 04:51:32 UTC,,,,3/12/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,40 SOUTH STATION 1,40 South Ave,,Fanwood,NJ,7023,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.635857,-74.390638,8/26/2026,388022,2026-08-26 02:53:03 UTC,,,,3/19/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,40 SOUTH STATION 2,40 South Ave,Station 2,Fanwood,NJ,7023,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.635889,-74.390467,8/26/2026,388023,2026-08-26 02:53:03 UTC,,,,3/19/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FPC N UNION ST1,243 North Union Street,,Lambertville,NJ,8530,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.375748,-74.948778,8/26/2026,388275,2026-08-26 02:53:03 UTC,,,,3/22/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FPC E STATE ST2,1800 East State Street,,Hamilton Township,NJ,8609,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.235386,-74.73026,8/26/2026,388285,2026-08-26 02:53:11 UTC,,,,3/22/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FPC E STATE ST1,1800 East State Street,,Hamilton Township,NJ,8609,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.235445,-74.7302,8/26/2026,388286,2026-08-26 02:53:11 UTC,,,,3/22/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,201 NJ 17,201 NJ-17,,Rutherford,NJ,7070,,917-274-7217,E,,Public,24 hours daily,,,,,,2,4,,EVIUM,https://www.eviumcharging.com,GPS,40.8576993,-74.1756134,8/26/2026,388641,2026-08-26 04:56:54 UTC,,,,3/25/2025,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CFA 03880 #03880 STATION,317 New Jersey 18,This location is in the parking lot for Chick-fil-A East Brunswick,East Brunswick,NJ,8816,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.450446,-74.399163,8/26/2026,388750,2026-08-26 02:53:43 UTC,,,,3/27/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NJDEP STATEPARK HOPATCONG ST1,260 Lakeside Boulevard,-Only available 8am to 4:30 PM for the Public,Roxbury Township,NJ,7850,,888-758-4389,E,,Public,Mon: 8:00am-4:30pm; Tue: 8:00am-4:30pm; Wed: 8:00am-4:30pm; Thu: 8:00am-4:30pm; Fri: 8:00am-4:30pm; Sat: 8:00am-4:30pm; Sun: 8:00am-4:30pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.916412,-74.663672,8/26/2026,389000,2026-08-26 02:53:48 UTC,,,,4/1/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NJDEP STATEPARK HOPATCONG ST2,260 Lakeside Boulevard,-Only available 8am to 4:30 PM for the Public,Roxbury Township,NJ,7850,,888-758-4389,E,,Public,Mon: 8:00am-4:30pm; Tue: 8:00am-4:30pm; Wed: 8:00am-4:30pm; Thu: 8:00am-4:30pm; Fri: 8:00am-4:30pm; Sat: 8:00am-4:30pm; Sun: 8:00am-4:30pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.916357,-74.663626,8/26/2026,389001,2026-08-26 02:53:48 UTC,,,,4/1/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Raritan Valley Community College EV Chargers - Workforce Training Center,118 Lamington Rd,,Branchburg,NJ,8876,,908-526-1200,E,,Public,24 hours daily,,,,,,4,,,SWTCH,https://swtchenergy.com,200-8,40.61111421,-74.69276796,6/6/2025,389419,2026-02-02 23:16:24 UTC,P,,,3/20/2025,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$0.12 per kWh; $5.00 loitering fee per hour after vehicle is fully charged,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Raritan Valley Community College EV Chargers - West Building,118 Lamington Rd,,Branchburg,NJ,8876,,908-526-1200,E,,Public,24 hours daily,,,,,,4,,,SWTCH,https://swtchenergy.com,200-8,40.60993729,-74.68974243,5/12/2025,389420,2026-02-02 23:16:24 UTC,P,,,3/20/2025,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$0.12 per kWh; $5.00 loitering fee per hour after vehicle is fully charged,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,AAF L2 - STATION 1,520 River St,LEFT SIDE OF BUILDING UNDER OVERHANG,Hackensack,NJ,7601,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.895145,-74.037366,8/26/2026,389783,2026-08-26 02:54:21 UTC,,,,4/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,AAF L2 - STATION 2,520 River St,RIGHT SIDE OF BUILDING,Hackensack,NJ,7601,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.894692,-74.037926,8/26/2026,389784,2026-08-26 02:54:22 UTC,,,,4/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,AAF L2 - STATION 3,520 River St,FRONT OF LOT,Hackensack,NJ,7601,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.894689,-74.038109,8/26/2026,389785,2026-08-26 02:54:22 UTC,,,,4/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Garden Homes - Skyline Ridge,100 Wilson Road,,Springfield,NJ,7081,,855-885-9571,E,,Public,24 hours daily,,,,,,8,,,OpConnect,https://opconnect-ev.com,GPS,40.7091796,-74.3287613,8/26/2026,389808,2026-08-26 03:46:40 UTC,,,,4/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,HAMPTON1 HAMPTON3,5800 New Jersey 42,The station is in the back of the building,Washington Township,NJ,8012,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.762514,-75.046444,8/26/2026,389874,2026-08-26 02:47:19 UTC,,,,4/13/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,HAMPTON1 HAMPTON2,5800 New Jersey 42,The station is in the back of the building,Washington Township,NJ,8012,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.762483,-75.04643,8/26/2026,389875,2026-08-26 02:47:19 UTC,,,,4/13/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
